ID,Reviews_Summary,Prediction
424689,Great product,1
104683,Yay I found it,1
232071,really nice treats,1
473781,Awesome!,1
97565,love this stuff,1
264329,Dried mixed vegetables,1
467325,Yumo!,1
98651,Greatest!!,1
468260,Subscribe and Save is great!,1
87484,Satisfies my sweet tooth too!,1
456778,New Container Rocks!,1
201473,Delicious!,1
89078,Looking for an energy source??,1
435217,Friskies Cat Food Prime Filet Chicken & Tuna,1
114720,My Cat Loves these,1
378316,confusion amongst them,1
163400,worth the convenience,1
153575,Keeps a Lab Puppy Busy!,1
332903,This is an excellent source of magnesium--I love it!,1
287872,salt block,1
264978,"So delicious and fiberful, you must be careful",1
323552,Diabetics With A Sweet-Tooth --- REJOICE!,1
216079,INcredible cake!,1
359937,Great,1
159512,Good stuff,1
240463,ALMOST Dr. Pepper,1
275818,Great nutrition at a great value,1
455218,Pure Dark Roast Flavor,1
148415,Good stuff,1
193246,yumm,1
102097,Delicious Medium Bodied Coffee,1
497801,A Great Start For The Day,1
23383,Best of the best catnip!,1
383939,Love This!,1
328668,my dogs go crazy for Greenies,1
490424,In a word...YUM,1
53249,Great gummis~~ Frest and great tasting everyone loves em,1
421115,Smooth and refreshing,1
482571,Pill Pockets,1
284782,Love the taste!!!,1
443027,Snack time!!!,1
66089,Great For Fine Hair,1
174379,yum!,1
262282,Wonderful!,1
398956,Glutino Sans Gluten Free Pretzels,1
442137,For more then just cande making,1
433988,Simply the best!!,1
435501,Best Waffle Mix EVER,1
42664,Great for your Smoothies,1
86516,Good Barley,1
42468,Great buy!,1
16061,MMMMMM Coffee the way I like it,1
288491,Love It,1
409721,A definite try,1
92959,Good Stiff,1
288054,Great Pretzels,1
187748,Same Great Splenda,1
187069,Love my Jolly Time Pop Corn,1
10745,My cats LOVE this very healthy food!,1
477703,Awesome treats,1
513702,Love it for its unintended use,1
328420,This is what converted me,1
311754,"Great, FULL-bodied coffee",1
452441,Delicious!!!,1
170505,A must for gluten free bakers!,1
116304,These Are The Best,1
280371,Great Sugar Free alternatives!!!,1
113394,Simple the best bacon I have ever had.,1
118909,These are wonderful,1
252087,"Folgers 100% Columbian Ground Coffee, 10.3 - Ounce Packages (Pack of 6)",1
167418,Black Tea,1
322269,these are awesome!!,1
511763,Dogs love it!!!,1
217312,One caveat...,1
151714,Makes my hair smooth!,1
171822,Natural Calm,1
496340,The only coarse salt for me!,1
454780,"Finally, baby prunes that aren't like water!",1
523812,Amazing Product,1
134810,Hiccup Hot,1
411375,Happy,1
213614,"One of the best,. Very Tasty!!!!!!!!",1
91625,Habanero Lime Margaritas - Yum!,1
57081,"So, So Good",1
452232,Tasty,1
10809,Great Flavor! Hard To Find In Stores!,1
298907,delicious!,1
307757,Tasty milk ... anytime.,1
125828,Good flavor,1
355155,EXCELLENT GLUTEN FREE PIZZA CRUST!!!!,1
328590,Great Price,1
520098,Delicious,1
278342,Low fat treats - my dog LOVES,1
439163,Ahmad Tea/Auto-ship,1
503376,winner winner chicken dinner!,1
446233,Red Sea Salt,1
202628,Awesome PB,1
142777,Yummy for your tummy,1
502251,Authentic,1
347709,Very good tea,1
434801,Yum!,1
353140,Chocolate with a Fantastic Taste,1
473525,These are great!,1
364795,Good Old-Fashioned Granola,1
333557,"My dog says ""Yummy""",1
341062,excellent healthy snack,1
174117,Natural Vitality/ Natural Calm,1
114521,I am in love with this stuff,1
90966,A Low Calorie Tastey Dog Chew,1
68187,Easily my favorite of the bunch,1
498633,Everyone LOVES these little Italian candies!,1
369079,Energy and Vitamins in one cup,1
455064,"good quality, dependable delivery",1
468959,Absolutely delicious!,1
390192,Oh So Good!,1
359567,Always delicious,1
258232,Authentically seasoned VEGAN goodness!,1
99844,Tropical Christmas,1
472905,Prince of Peace - Amazing,1
40415,Tea,1
16795,Highly recommended...,1
85259,LOVE IT!!!!!!!!!,1
348424,"If you want REAL raclette cheese, this is it",1
155876,Good!,1
510497,DELICIOUS,1
159251,One of the best damn seasoning out there,1
215043,Hot stuff,1
232017,we love this stuff,1
83414,yummy,1
312954,Worth It,1
54435,"Excellent with Butter Cream Creamer, by itself or any other creamer",1
461603,great coffee,1
211143,super fresh!!,1
378343,It's Dunkin' time again,1
146625,The BEST base for chicken broth!,1
139845,my soldier-son loves it!,1
184539,Worked wonders on my post-maternity stretch marks!,1
320173,Outstanding!!,1
35628,Excellent Flavor!!,1
135041,One of the best rice blends I've ever tasted,1
57981,Had a lot of Bars in my life.... these are simply THE BEST!,1
446096,Fantastic!,1
139132,Best arborio rice for risotto,1
59295,"Great stuff, fast lunch!",1
46257,A Blast from the Past,1
389247,Classic Comfort Food,1
364313,This is an excellent source of magnesium--I love it!,1
508549,Dark Magic Coffee,1
124343,I tried my luck,1
165887,Great for Liquid Meds Too!!!,1
414312,Pleased picky eater with this food,1
153365,Amazing coffee!,1
501937,yum!,1
203858,European coffee at its best,1
391471,Favorite taco sauce,1
39407,Perfect,1
113163,"Mmm, Fresh Bread",1
118871,Pomona's Pectin,1
519228,Solid taste and more healthy than whey protein.,1
294552,Best chips ever,1
101432,Super high quality for the ones you love,1
287461,not too sweet,1
127680,Great Tea,1
229729,Excellent product,1
492771,Favirute,1
453562,Great Gluten Free Pancakes!,1
462641,yummy.....,1
91214,My dog loves these,1
471934,Great snack when fresh fruit isn't an option,1
503184,Excellent Quality and Taste,1
275891,My mother LOVED it!,1
444203,Makes the BEST pancakes!!,1
406637,Rave reviews!,1
120309,Yummy!,1
444895,"Never had Pu-erh tea before, and it's deeply flavored",1
284529,Finally a cat food my cat likes!!!,1
491118,Really nice treats in a really nice size!,1
238454,cat food,1
503949,slurp away,1
514581,The best coffee ever!,1
459730,"Mix with the plain greek yogurt, So yummy!",1
187137,Best crapes,1
487733,Several satisfied customers,1
143211,Great product!,1
223016,The best formula on the market,1
53889,Best Snack for Toddlers,1
106553,Excellent product,1
153156,Best Pretzels,1
258431,These are the best in my opinion,1
299862,Mexican food saved by Amazon,1
9100,Natural Energy!,1
263371,multi-uses,1
80615,Yummy Fig Newtons,1
487775,Two Paws Up for Fancy Feast Classic,1
246215,"We live off graham crackers, and these are good.",1
250534,yummy,1
320537,Great snack for toddlers,1
422228,BEST NATURAL DEODORANT!,1
469735,great taste,1
318312,BBQ POPCHIP HEAVEN,1
315548,Grandchildren love these,1
494807,"Love, Love, Love these bags!",1
521547,Like Homemade!,1
31777,Great chips for a pepper enthusiast,1
501839,It's delicious!,1
470111,super good chex mix flavor.,1
176632,Kitty Loves This,1
346383,My dog loves this stuff!,1
328872,awesome!,1
195200,Jerky made great,1
471471,Keep a Bottle On Hand...Always!!!!,1
505311,Tasty and BPA-free,1
134211,Tea for three?,1
313985,Hot Cocoa Mix,1
493975,Love anything by Newman.,1
38035,Wonder Bag,1
230993,Great Flavor,1
433033,The Best Cereal in the World!!!,1
256364,My cat loves this stuff,1
460624,Currently my power chewer's very favorite Nylabone...,1
119445,Really nice tea,1
518254,Sweet Potatoe wraps,1
341231,I've been waiting for this for a long time!,1
99968,"Our ""milk"" choice",1
393144,great tasting coffee,1
485292,On my Bariatric WLS Shopping List,1
249986,BEST CHIPS,1
180281,my powerful chewer loves this,1
142859,LOACKER QUADRATINI VANILLA WAFERS,1
219912,The best!,1
384210,Chicken-Free!,1
186694,Puppy Wellness Core,1
273911,great for cats with loose stool,1
351562,nom nom nom,1
373540,Finally a healthy drink choice!,1
106611,Pubby Biscuits,1
343071,Fantastic all natural product,1
87532,Best. Beverage. EVER!,1
317766,Irish porridge,1
397790,High quality NO-melt suet,1
305367,Yummy goodness!,1
80617,Perfectly portable snack,1
59580,These make the most delicious chocolate cherry upside down cake...,1
250779,Popcorn Cheese,1
56759,Good for Indoor Smoking,1
302429,Yummy!,1
239370,Best popcorn idea ever!,1
46443,The best taco shells ever!,1
434285,Licorice Candy,1
388563,Excellent for those using lots of onion powder,1
214392,I can't believe I have to purchase my chewing gum online!!,1
252871,Perfect Fathers Day Present,1
229218,Remarkably Like The Original,1
11923,Love the healthy Buddy Biscuits,1
226781,Organic White Tea with Mint,1
8113,Turned me into an espresso lover,1
431232,great cola.... joke done in bad taste,1
410172,MMMMM smells so good!,1
331163,Dogs love em!!,1
24021,Blackstrap Molasses,1
523560,My favorite bar!,1
117010,"important info about these ""traps""",1
97022,They Loved it,1
142511,Love these treats!,1
194228,"Excellent ""dessert"" tea!",1
437892,great deal,1
225784,When your doggie cries for his food- you know it's good!!!,1
273010,Awesome taste!,1
267953,Just Plain Good!,1
264387,delicious!!,1
503742,Our Yorkies love these,1
518309,Great Oil but get the drums,1
515330,Yummy rice,1
476681,Wonderful crackers!,1
444339,Terrific bars - ethical company,1
259014,Yummy,1
103800,GREAT TASTING SARDINE WITHOUT HAVING TO PICK BONES,1
449277,"I still like potato chips, but these are surprisingly delicious! Airy! Crispy!",1
20426,Yummy!,1
91649,Dry hot wings,1
443912,Takes me back to childhood!,1
455679,Delicious,1
508716,This Tea is Even Winning over Non-Tea Drinkers,1
266100,"Delicious, nutritious fast food",1
166574,"Great tea, great price",1
313878,These taste so good!!,1
436448,Excellent for Soups,1
316779,I Love this seeds. Taste like Sunflower seeds,1
501849,9 0 %.....I D E N T I C A L,1
75553,We love this pasta!,1
195962,Great Coffee,1
133885,Excellent tasting milk.,1
156556,Nirvana,1
123139,great change-up from mac-n-cheese,1
214455,Nice,1
9504,Budding flowers arrived on time,1
58198,I can now type without thinking,1
6871,Excellent Product,1
333094,Intense Ginger Experience and Digestive Aid,1
208544,good tea,1
505314,Best canned tomatoes around,1
302158,after eight dinner mints,1
94929,Delicious!,1
5665,Great vendor! Quality product.,1
417470,Great Diet Food,1
82893,"Great taste, almost like drinking it from a real coconut",1
1617,pop chip goodness,1
13992,Sooo goood!,1
155112,"One Love, One Heart, One Great Coffee",1
123333,Best coffee ever!,1
414485,A good buy,1
153644,great product,1
349191,Dark & Delicious :),1
58042,"""tea""-totaler",1
450857,LOVE STARUCKS COFFEE WHOLE BEAN,1
328586,Greenies - the best price anywhere.,1
43125,recipients will brag about this!,1
394478,smoothest least bitter dark chocolate I have ever eaten,1
111248,Very good,1
163485,Happy Baby food is super delicious and nutritious!,1
102537,Finally found Dilmah Tea in US,1
275792,ultra natural source of concentrated insoluble fiber,1
509543,YUMMY!,1
131455,Si ves esta salsa comprala inmediatamente,1
303167,Excellent!,1
101097,Pure Mexican Vanilla Extract,1
144746,Badia Onion Powder,1
265946,Super tasty and gluten free,1
434290,delicious,1
374646,Just like from the Old Country,1
466002,What's this price??,1
413381,great cheese; great service,1
217521,wonderful,1
476939,Real good cup of medium to bold coffee,1
81749,Perfect!,1
297950,Summer in a cup,1
522172,My cat loves Tuna too cool,1
511368,Great Breakfast Cereal,1
398299,Great stuff,1
277453,Very good,1
490761,Yummy,1
467059,Just what I wanted for my 4th of July cupcakes!,1
283469,"After a few cans, I'm hooked.",1
384404,Healthy and Tasty!,1
211096,GREAT TASTING CHIPS,1
203024,Hodgson Mill Fan,1
20877,Better than Milk,1
514383,granbaby loves it,1
425502,Tested in Training,1
500444,Great Product!,1
346725,Pasta Gragnano,1
166685,Love Savon Et Cie Green Tea Soap,1
340342,"Great Doggie Bags, Good Price!",1
316551,EXCELLENT product!!!,1
513652,Questionable but good,1
332954,I can't find Calm anywhere except here!!!,1
513437,Best-tasting olive oil,1
234124,Magnificent Molossus 2,1
34329,too good to be heathy,1
220387,Newman's Turkey and Brown rice formula,1
121428,Dried cherries,1
70963,Dog loves them!,1
93249,THE BEST!!!,1
432056,A TASTY TREAT,1
105455,My favorite for dips,1
265010,Item review,1
4003,YUMMY Gluten-Free Dairy-Free pancakes!,1
160365,Perfect,1
447275,Great snack,1
154354,Kind of Delicious,1
137294,Simply awesome!,1
497059,This Made My Day,1
285456,homemade food,1
297380,Good for the Boston,1
310710,"Great treats, Great price",1
42534,Love these. But disappointed that they are not wheat free anymore,1
465998,"Yes, I too drink whatever is left from the bowl after salad- YUM!!!!!",1
171458,Absolutely awesome!,1
117666,the best part!,1
491756,great taste,1
99470,Best coffee so far!,1
26489,Home Grown!,1
334056,Hoorey for Chefboyardee,1
143982,This product is Great,1
257873,AWESOME,1
289399,I love Betty Crocker Warm Delights-Molten Chocolate Cake,1
519051,Very fast shipping!,1
378832,great substitute,1
358253,LOVE,1
189560,Very Fresh Produce!,1
301912,Picky Eater,1
330037,Served its purpose,1
77552,Exactly what I expected,1
515519,Delicious!,1
224361,Absolutely Heaven,1
395217,Perfect for making vanilla!,1
168794,Best Price you will ever find,1
249076,delicious,1
203752,A fun birthday gift,1
334215,The Best Gluten Free Cookie,1
389577,The best flavor of all!,1
136559,Loved the swiss cookies but most were damaged,1
514464,Excellent tea!,1
187809,Refreshing experience,1
283428,Great Low Carb snack to go!!,1
240609,Happy Pups at our house,1
13072,"Didn't taste them myself, but my beagle loves them.",1
388857,These things are the best in between snack,1
436634,No Ant Left Alive,1
57849,"Better than decent tea blend, affordable, not top of the line",1
449019,Healthy Chips at a super price,1
90300,My daughter always asks for more,1
297459,"Yes...a lot of garlic, but our daughter loves it!",1
271112,"Fresh tasting, good value",1
232967,My cats really Like,1
161844,Good for the Boston,1
58306,Favorite one of these,1
401532,Yummy!  Tastes like pumpkin pie!,1
269950,Great transaction,1
92395,My favorite coffee.,1
48955,"They're great, what do you expect?",1
251874,Emeril's Bold is Great,1
288412,Great,1
101718,Simplified,1
295505,Starbucks Coffee,1
357248,MMM Good,1
312906,Everyone loves these and they are car friendly!,1
439105,Awesome moisturizer,1
33745,Med style salmon,1
354680,The best,1
121363,Yummy,1
445432,"Simple, Tasty Pesto Sauce",1
26575,What a blessing!,1
476955,LOVE IT!!!,1
211515,Very good pancake mix,1
388290,Cats Love It,1
263938,Found it on Sale,1
35195,Wonderful!,1
253942,Excellent decaf Chai,1
386216,The Best PB alternative!,1
423073,"Better than ""regular"" pretzels",1
492058,YUMMY is an understatement,1
16840,More like Aveda when...,1
42658,Your peanut fix,1
476761,DON'T YOU KNOW?????,1
494039,Great option for organic dog food,1
314160,"Great food, well worth the money!",1
461724,The best sugar free chocolate I have ever had.,1
56518,Cookies from the past,1
481598,BEST GLUTEN FREE CRACKERS,1
37625,So delicious,1
90617,great!,1
32160,Best Jerky around!,1
158147,"as good as any I have had, and convenient packageing",1
357366,Outstanding,1
63991,Outstanding Cookies!!!!,1
271208,rose hip tea,1
151099,Robbie likes them!,1
238159,The Best Coffee!,1
67060,reminds us of pakistan/indian,1
117023,It killed the enemy in two days,1
465279,This food rocks for our pooches!,1
293668,Finally!,1
121088,utahsand,1
81453,"Fritos Corn Chips, Chili Cheese, 2-Ounce Large Single Serve Bags (Pack of 64)",1
241536,Crunch!,1
158010,My cat loves this stuff,1
177195,This is one big bone!,1
93307,Fun way to feed your dog,1
404293,can't do without those beans,1
174207,Eases my Morning Sickness!!,1
208393,Great Buy!,1
215887,5-Hour energy,1
507872,Yummy Tea,1
409095,"Great tea, great price!",1
189989,Essential for Us Louisiana and Texas Foodies,1
286340,Best Pretzels Ever!!,1
298133,Great Sauce!,1
447059,great product,1
248969,Bob's Red Mill,1
265629,Garlic juice spray,1
365885,Excellent,1
256147,Good chips,1
436440,An Exotic new find,1
193552,For serious mint lovers only,1
237332,"Slight discount, Great product",1
165839,Excellent product,1
381975,My kids love these!,1
196813,Cats love it,1
126225,real cake taste and texture!,1
133592,My Kitty Seems To Love It,1
238891,de-lish!,1
25811,Movie theater GOOD!,1
395528,good tea,1
451543,Exactly What I Wanted,1
93709,Delicious Tuna? No way.,1
502266,Roasted Dandelion Root Tea,1
120468,Bold,1
341419,Great for breakfast or a snack,1
306243,great flavor,1
463151,Love the aroma and love the taste!,1
295138,Truly Healthy and Satisfying,1
522564,Too Good To Keep In The Cupboard,1
256682,Organic Almond Milk,1
40854,Great and easy to use truffles...,1
439750,Zowie!,1
479552,Work Great,1
512083,Good diet food,1
186619,I LOVE IT,1
